id,category,query1,query2,label
5377,感冒,来例假时吃感冒药可行吗？,感冒药注意事项是什么,0
5378,感冒,晕车可以吃三九感冒灵吗,晕车能不能吃三九感冒灵,1
5379,肺炎,沙雷菌肺炎的症状表现是什么？,治疗沙雷菌肺炎有什么方法？,0
5380,感冒,八个月宝宝老是流鼻涕该怎么处理？,宝宝流鼻涕咳嗽打喷嚏是什么问题？,0
5381,上呼吸道感染,头痛与上呼吸道感染怎么鉴别？,怎样鉴别上呼吸道感染与头痛？,1
5382,感冒,吃感冒药能影响月经推迟吗,月经推迟吃感冒药要谨慎对吗,0
5383,感冒,孕妇感冒了，对胎儿有什么影响吗,孕妇感冒了，能影响胎儿吗,1
5384,上呼吸道感染,新生儿上呼吸道感染症状有哪些,婴儿上呼吸道感染症状表现是什么,1
5385,肺炎,孕妇肺炎支原体检查结果呈弱阳性是什么意思?,孕妇肺炎支原体弱阳性医学怎么解释?,1
5386,支原体肺炎,怎么治疗肺炎支原体肺炎？,肺炎支原体感染症状是什么？,0
5387,上呼吸道感染,婴幼儿患上支气管炎经常咳嗽怎么办,支气管炎跟肺炎的区别是什么,0
5388,肺气肿,肺气肿引发心梗如何是好？,肺气肿造成心梗怎么治疗？,1
5389,感冒,宝宝流鼻涕就一定是感冒了吗,宝宝流鼻涕是怎么办？,1
5390,肺炎,23价肺炎疫苗价格多少呢？,打过23价肺炎疫苗能游泳吗,0
5391,哮喘,硫酸沙丁胺醇气雾剂适合老人哮喘使用吗？,老人能用硫酸沙丁胺醇吸入气雾剂吗？,1
5392,感冒,鼻塞打喷嚏流鼻涕应该采取什么办法？,宝宝鼻塞打喷嚏流鼻涕是什么病？,0
5393,肺气肿,肺气肿病人厌食该怎么做？,肺气肿病人厌食如何是好？,1
5394,肺炎,左下肺炎不能吃什么食物呀？,肺炎要注意什么饮食,1
5395,肺炎,23介肺炎疫苗有必要打吗,需要打23价肺炎疫苗吗,1
5396,感冒,感冒了吃药时茶叶水能服用吗？,感冒了吃药时不可以喝茶叶水,0
5397,肺气肿,患有肺气肿加上心脏早搏骤停该怎么办？,为什么肺气肿会引起心脏病,0
5398,感冒,宝宝刚满月老是打喷嚏流脓鼻涕怎么办才好,宝宝鼻塞流鼻涕，有没有不吃药的好方法？,0
5399,肺炎,23价肺炎疫苗一定要打吗,打23价肺炎疫苗有啥反应,0
5400,上呼吸道感染,干咳无痰吃通宣理肺丸效果如何,长期服用通宣理肺丸有什么副作用,0
5401,肺炎,23价肺炎疫苗打后不舒服正常吗,23价肺炎疫苗打后发烧是病吗,1
5402,肺气肿,慢阻肺肺气肿好多年胸闷气短该怎么办？,慢阻肺肺气肿胸闷气短如何是好？,1
5403,肺气肿,怎样治疗肺气肿有效,为什么会得肺气肿,0
5404,肺气肿,晚期肺气肿治疗可用哪些药物？,肺气肿晚期能治疗吗？,0
5405,支原体肺炎,小儿支原体肺炎如何治疗？,小儿支原体肺炎有什么症状呢？,0
5406,上呼吸道感染,小儿上呼吸道感染如何预防？,上呼吸道感染小儿如恶化预防？,1
5407,感冒,宝宝6个月大，有点流鼻涕怎么治？,六个月的婴儿，轻微流鼻涕怎么办？,1
5408,感冒,怀孕前期感冒能怎么做,怀孕前期感冒了怎么做才好？,1
5409,感冒,为什么经常感冒？,经常感冒是身体里有细菌吗,0
5410,感冒,感冒总流鼻涕是怎么回事呀？,感冒一直流鼻涕可以长期服用感冒药吗,0
5411,感冒,之前感冒了几天一直没好怎么回事,感冒好几天都没好为什么,1
5412,支原体肺炎,支原体肺炎恢复期会传染吗？,支原体感染能断根吗？,0
5413,肺气肿,肺气肿是如何引起的?,肺气肿会传染吗？,0
5414,感冒,婴儿感冒流鼻涕的有什么方法,婴儿感冒流鼻涕的怎么治,1
5415,肺气肿,气喘肺气肿怎么办？,肺气肿患者为什么容易气短呀？,0
5416,胸膜炎,胸膜炎在复查阶段咳嗽是患了什么毛病？,胸膜炎在复查阶段咳嗽有什么征兆？,0
5417,感冒,哺乳期感冒吃什么药好呢？,哺乳期感冒能吃连花清瘟胶囊吗？,0
5418,肺气肿,两肺局限性肺野透亮度增高属于肺气肿吗？,两肺局限性肺野透亮度增高会是肺气肿吗？,1
5419,肺炎,肺炎反复发烧是什么原因引起的,肺炎反复发烧是什么导致的？,1
5420,支原体肺炎,肝功能不全可以服用罗红霉素吗,肝功不全患者服用罗红霉素可以吗,1
5421,感冒,宝宝打喷嚏流脓鼻涕怎么治疗,一月龄婴儿打喷嚏流浓鼻涕怎么治疗好？,1
5422,肺炎,肺炎支原体阳性转阴输液要多长时间,肺炎支原体阳性要怎么做,0
5423,感冒,宝宝吃过东西就吐，要怎么办？,宝宝吃过东西就吐可以吃健胃消食片吗？,0
5424,感冒,哺乳期感冒可以吃什么药？,哺乳期感冒吃什么药效果好？,1
5425,肺炎,儿童肺炎有什么好的偏方吗？,小儿肺炎的偏方是什么,1
5426,哮喘,过敏性哮喘会不会导致死亡,过敏性哮喘能不能引发生命危险致人死亡,1
5427,上呼吸道感染,什么是上呼吸道感染,上呼道感染是一种什么病,1
5428,感冒,哺乳期腹股沟淋巴结肿大该怎样,哺乳期腹股沟淋巴结肿大怎么治,1
5429,哮喘,得了哮喘病平时应该注意哪些问题？,哮喘病人平时应注意什么好？,1
5430,感冒,感冒引起耳朵听力下降，怎么处理？,感冒引起耳朵堵塞去哪冶疗？,0
5431,感冒,怎样处理擤鼻涕堵了耳朵,擤鼻涕把耳朵堵了应该怎么办,1
5432,肺炎,感冒咳嗽会不会引起肺炎呢？,小孩感冒咳嗽会引起肺炎吗,0
5433,支原体肺炎,支原体肺炎治疗能注射哪些药？,支原体肺炎治疗又什么药可以注射？,1
5434,肺炎,肺炎引起的高烧不退怎么处理?,高烧会导致肺炎吗,0
5435,胸膜炎,不发烧咳嗽有可能得胸膜炎吗,胸膜炎有什么特效药吗,0
5436,肺气肿,肺气肿怎么预防？,冬季防止肺气肿用加湿器吗？,0
5437,肺炎,23价肺炎疫苗该打吗?,永城市接种肺炎疫苗哪个医院好？,0
5438,肺气肿,肺气肿造成心肌梗如何处理？,轻微脑梗吃啥药好？,0
5439,肺炎,孩子肺炎治疗多长时间能好,孩子肺炎多久能治愈吗,1
5440,肺气肿,治疗肺气肿的方法有哪些？,治疗肺气肿的方法有哪些？,1
5441,哮喘,哮喘检查项目有哪些？,哮喘病是怎么检查出来的？,0
5442,哮喘,变异性哮喘比哮喘更厉害吗？,变异性哮喘怎样护理,0
5443,感冒,怀孕感冒喉咙痛可以吃什么药,怀孕感冒喉咙痛能吃什么药,1
5444,肺气肿,吃什么食物对肺气肿好？,肺气肿病人适宜吃哪种食物？,1
5445,上呼吸道感染,服用小儿复方磺胺二甲嘧啶散有什么功效,小儿复方磺胺二甲嘧啶散是处方药吗,0
5446,感冒,宝宝老是流鼻涕是什么原因?,宝宝流鼻涕小妙招,0
5447,感冒,流鼻涕鼻塞是感冒了吗？怎么办,流鼻涕鼻塞有什么办法？是不是感冒了？,1
5448,感冒,宝宝爱流鼻涕怎么回事,宝宝一直流鼻涕是为什么,1
5449,肺气肿,感冒后经常咳嗽会引起肺气肿吗？,感冒后咳嗽会导致肺气肿吗？,1
5450,肺炎,婴儿轻度肺炎有哪些症状？,宝宝轻微肺炎怎么治疗？,0
5451,肺气肿,肺气肿该怎么治疗好？,肺气肿能治好吗？,0
5452,感冒,怀孕前期感冒了用什么办法？？？,怀孕前期感冒应注意什么,0
5453,感冒,孕妇感冒吃什么药好,孕妇感冒可以吃什么药？,1
5454,感冒,怀孕感冒了有什么方法？？？,怀孕咳嗽可以服用哪些药？？？,0
5455,肺气肿,老年人慢支肺气肿该怎么治？,64岁老人肺气肿慢支炎怎么治疗,1
5456,上呼吸道感染,信韦灵利巴韦林气雾剂主治哪几种病,信韦灵利巴韦林气雾剂能主治几种疾病,1
5457,支原体肺炎,患支原体肺炎，顺尔宁能治疗这个吗？,宝宝咳嗽，查血是支原体感染，吃顺尔宁有用吗？,0
5458,哮喘,哮喘病饮食方面需要注意哪些?,哮喘病在饮食上要注意的事项是什么?,1
5459,感冒,鼻子有血丝出来是鼻咽癌吗？,鼻痛鼻涕有血丝是不是鼻癌,1
5460,哮喘,变异性哮喘的检查项目有哪些？,变异性哮喘确诊需要哪些检查？,1
5461,肺炎,肺炎反复发烧8天如何治疗,肺炎反复发烧8天怎么治疗,1
5462,感冒,总是感冒流鼻涕怎么治疗,总是感冒流鼻涕有什么好的办法？,1
5463,哮喘,过敏性哮喘严重影响喘气怎么办,过敏性哮喘严重，喘不过气了怎样治疗,1
5464,咳血,西黄胶囊可不可以治疗肺结节吗,西黄胶囊能治疗肺结节吗,1
5465,感冒,孕妇感冒可以喝板蓝根吗,孕妇感冒能不能喝板蓝根,1
5466,哮喘,过敏性哮喘如何治效果好？,过敏性哮喘要注意什么？,0
5467,肺炎,肺炎是什么导致的的？,肺炎有什么症状,0
5468,肺气肿,肺气肿症状有哪些？,肺气肿有什么药可以治？,0
5469,感冒,感冒打喷嚏流鼻涕，还在哺乳期，怎么办？,哺乳期感冒流鼻涕打喷嚏如何是好,1
5470,感冒,鼻痛鼻涕有血丝跟鼻癌有什么关系吗,鼻咽癌早期鼻涕带血丝还会有其他症状配合吗？,0
5471,肺气肿,肺气肿在平时有什么是需要注意的？,肺气肿病人最明显的表现有哪些呢?,0
5472,感冒,每天早上打喷嚏流鼻涕该怎么办,为什么每天早上都打喷嚏流鼻涕,1
5473,感冒,孕妇感冒怎么好的快,孕妇感冒快速治愈的方法有哪些,1
5474,肺气肿,怎样治疗肺气肿病人的厌食症状,肺气肿病人保健办法有哪些？,0
5475,感冒,感冒喉咙痛什么水果可以吃,感冒喉咙痛能吃火龙果吗,0
5476,感冒,九个月宝宝流鼻涕有什么妙招,九个月宝宝流鼻涕怎么治,1
5477,肺气肿,慢阻肺和肺气肿的区别有哪些,慢阻肺与肺气肿如何区别？,1
5478,哮喘,过敏性哮喘要注意什么事项？,过敏性哮喘是什么引起的？,0
5479,上呼吸道感染,鼻息肉会有什么的危害？,鼻息肉都有什么危害,1
5480,感冒,怀孕四个月孕妇可不可以闻风油精,怀孕四个月孕妇能闻风油精吗？,1
5481,肺炎,肺炎治疗需要多长时间,肺炎会留下病根吗,0
5482,肺气肿,肺气肿晚期能服用哪种药治好？,肺气肿晚期该用什么药进行治疗？,1
5483,肺炎,肺炎出院后可不可以适当运动，比如打乒乓球,肺炎出院后能适当运动吗？比如打羽毛球,0
5484,肺气肿,肺气肿会导致肺衰竭吗？,肺气肿会造成肺衰竭吗？,1
5485,哮喘,怎样治疗过敏性哮喘,为什么皮肤很容易过敏,0
5486,胸膜炎,胸膜炎一年了要做哪些复查？,胸膜炎一年了做一些什么复查？,1
5487,感冒,感冒了吃药时能喝茶叶水吗？,感冒了吃药时不可以喝茶叶水,0
5488,哮喘,哮喘治好了，却总是胸闷的很是怎么回事？,哮喘治好了，总是胸闷的很是什么原因？,1
5489,感冒,怀孕期间感冒对胎儿有何影响？,怀孕感冒对胎儿有什么影响？,1
5490,感冒,今年冬天经常感冒有什么办法呢,冬天经常感冒可以打预防针吗,0
5491,肺气肿,，我爸肺气肿好多年，能吃什么药?,肺气肿怎么治疗呢,0
5492,肺炎,打了HIB疫苗还有必要打肺炎疫苗吗?,接种了HIB还要不要接种肺炎疫苗？,1
5493,感冒,一来月经就感冒是咋回事,一来月经就发烧说明体制差吗,0
5494,感冒,一个月的宝宝感冒了怎么办呀,刚满月婴儿，呼吸不畅，不睡觉，是不是感冒了？,0
5495,胸膜炎,治胸膜炎什么中成药效果好,治胸膜炎需要做什么检查,0
5496,咳血,服用鹤蟾片有哪些不良反应,服用鹤蟾片有哪些副作用,1
5497,上呼吸道感染,已经过期的化痰消咳片还能治疗感冒咳嗽吗,用什么样的方法去鉴别化痰消咳片,0
5498,感冒,2周岁小孩不爱吃饭，经常感冒有怎么办法,2周岁宝宝不喜欢吃饭，经常感冒需要怎么办,1
5499,上呼吸道感染,需要哪些保护措施能让自己不感冒呢,淋雨后怎样能让自己不感冒,1
5500,咳血,胃康灵胶囊哪个牌子比较好,哪个牌子的胃康灵胶囊好,1
5501,感冒,宝宝吃过东西就吐需要采取什么措施？,宝宝吃过东西就吐，有什么办法？,1
5502,感冒,孕妇感冒能喝红糖煮姜水吗,孕妇感冒喝姜水可以放红糖吗,0
5503,胸膜炎,为什么治疗胸膜炎时胸水变多了,治疗胸膜炎有什么办法,0
5504,哮喘,过敏性哮喘怎样治疗效果好,过敏性哮喘如何治疗,1
5505,胸膜炎,胸膜炎的结节影是什么意思,什么是胸膜炎的结节影,1
5506,肺炎,有哪些方法可以治疗只垂性肺炎,只垂性肺炎的治疗方法有哪几种？,1
5507,支原体肺炎,怀孕可以吃罗红霉素吗,怀孕期间吃罗红霉素可以吗,1
5508,肺炎,宝宝得了肺炎怎样治疗,宝宝得了肺炎如何治疗,1
5509,咳血,抑扶健脾益肾颗粒需要多少钱？,抑扶健脾益肾颗粒的副作用是什么？,0
5510,咳血,秦巴止血胶囊用于治疗什么病,鼻子出血可以吃秦巴止血胶囊吗,0
5511,哮喘,中医怎么治疗变异性哮喘？,中医治疗哮喘效果如何？,0
5512,上呼吸道感染,上呼吸道总是反复感染什么原因,上呼吸道反复感染原因？,1
5513,支原体肺炎,肺炎支原体阳性是什么引起的？,肺炎支原体阳性是什么原因导致的？,1
5514,感冒,宝宝流黄色的粘稠鼻涕有什么办法,宝宝流黄色的粘稠鼻涕该怎么治,1
5515,咳血,百令胶囊一天吃几次,长期服用百令胶囊有什么危害,0
5516,感冒,怀孕前期感冒需要怎么做,怀孕前期感冒如何治疗？,1
5517,上呼吸道感染,急性咽喉炎上呼吸道感染几天能好呢,急性咽喉炎上呼吸道感染多久能痊愈呢？,1
5518,肺炎,23价肺炎疫苗会不会有不良反应吗?,老人能打23价肺炎疫苗吗,0
5519,支原体肺炎,，两岁多女孩去医院检查为支原体肺炎如何治疗？,小孩支原体的病因是什么？,0
5520,感冒,为什么一来月经就感冒,一来月经就感冒是咋回事,1
5521,感冒,小孩长期流鼻涕是因为什么,小孩老是流鼻涕是什么原因？,1
5522,感冒,宝宝老是流鼻涕是咋回事?,宝宝老是流鼻涕是感冒了吗?,0
5523,肺炎,卡氏肺孢子虫性肺炎有什么症状？,卡氏肺孢子虫性肺炎的症状是什么？,1
5524,哮喘,变异性哮喘的检查项目有哪些？,变异性哮喘吃什么好？,0
5525,肺炎,新冠肺炎带什么口罩比较合适,哪种口罩能有效预防新冠肺炎,1
5526,支原体肺炎,支原体肺炎阿奇霉素扎了7天停药3天会有什么后果？,支原体肺炎阿奇霉素要扎几天？,0
5527,感冒,小孩热伤风有什么症状,小孩热伤风的治疗有哪些,0
5528,感冒,怀孕感冒了有什么方法？？？,怀孕感冒了能吃药吗？？？,0
5529,感冒,孕妇感冒能不能喝姜汤,孕妇感冒了喝姜汤有用吗,1
5530,感冒,来月经是否可以吃感冒药,感冒药注意事项是什么,0
5531,支原体肺炎,"小儿支原体肺炎一般如何医治,多长时间能好？",小儿支原体肺炎传染吗？,0
5532,支原体肺炎,怎么诊断检查支原体肺炎？,怎么能诊断检查出支原体肺炎？,1
5533,感冒,怎样处理擤鼻涕堵了耳朵,我感冒了然后擤了鼻涕耳朵，感觉有点堵，怎么办？,1
5534,肺气肿,74岁老人慢支肺气肿病怎么治疗,怎样治疗老年人的慢支肺气肿,1
5535,胸膜炎,胸膜炎治愈后复发的可能性大吗,胸膜炎治愈后肺部会不会留下结节,0
5536,肺炎,肺炎支原体抗体1：40参考值1：80阴性, 肺炎支原体抗体阴性1:40是否正常？,1
5537,感冒,孕妇能经常闻风油精和花露水吗,孕妇经常喝咖啡好吗,0
5538,咳血,百补增力丸能治消化不良吗,百补增力丸可治疗腰腿疼痛消化不良吗,0
5539,上呼吸道感染,耳朵嗡嗡作响还很疼在晚上的时候是怎么回事？,晚上感觉耳朵疼，嗡嗡作响正常吗？,0
5540,感冒,感冒了吃药时茶叶水能服用吗？,感冒了吃药时能用果汁吗,0
5541,上呼吸道感染,上呼吸道感染:咳嗽有半个月了,上呼吸道感染:咳嗽一直没停过,0
5542,肺气肿,肺气肿怎么回事怎么治疗呢？,肺气肿该如何治疗？,1
5543,肺气肿,肺气肿伴有两肺肺大泡该如何治疗？,肺气肿肺大泡怎么回事？,0
5544,肺炎,23介肺炎疫苗有必要打吗,23价肺炎疫苗该打吗?,1
5545,感冒,怀孕四个月孕妇能闻风油精吗,怀孕四个月孕妇能闻风油精吗？,1
5546,上呼吸道感染,上呼吸道感染半个月了，一直咳嗽,上呼吸道感染:咳嗽有半个月了,1
5547,肺炎,小孩子发烧持续不退怎么办,小孩发烧一直不退怎么办？,1
5548,肺炎,23价肺炎疫苗价格多少？,23价肺炎疫苗一针是多钱,1
5549,肺气肿,吸氧治疗指什么？,什么是吸氧治疗？,1
5550,感冒,一岁半的小孩不感冒老是流鼻涕该怎么治,一岁半的小孩不感冒老是流鼻涕有什么办法,1
5551,上呼吸道感染,粉尘螨滴剂和中成药一起服用会有什么危害,中成药可以和粉尘螨滴剂一起服用吗,1
5552,感冒,大姨妈期间感冒了能不能打针,来月经期间感冒打针有什么影响吗,1
5553,胸膜炎,胸口闷感觉呼吸不到氧气时间有两年了，这是什么情况？,胸口闷感觉呼吸不到氧气是什么病的症状？,0
5554,上呼吸道感染,哪些药治疗儿童上呼吸道感染,儿童上呼道感染能引起咳嗽吗,0
5555,肺气肿,肺气肿早期咳嗽不断要怎么治好？,肺气肿如何预防？,0
5556,感冒,怀孕感冒吃了感冒清会怎么样？,怀孕感冒吃了感冒清有什么影响吗,1
5557,上呼吸道感染,服阿莫西林有什么注意事项,阿莫西林的保质期是多久,0
5558,哮喘,如何预防变异性哮喘复发,哮喘都有哪些类别,0
5559,哮喘,过敏性哮喘病人日常生活需要注意哪些防护,什么水果能引起过敏性哮喘,0
5560,感冒,感冒流鼻涕头疼发热全身出虚汗有什么办法,感冒流鼻涕头疼发热全身出虚汗怎么治,1
5561,肺气肿,肺气肿加心脏早搏骤停该怎么治?,肺气肿加心脏早搏骤停，怎么治疗?,1
5562,哮喘,老年人得了哮喘应注意哪些？,老年人哮喘要怎么预防？,0
5563,肺炎,肺炎是怎么引起的肺炎是怎么引起的,肺炎的发病原因有哪些,1
5564,肺气肿,肺气肿要怎么预防呢？,怎样预防小儿肺气肿的？,0
5565,感冒,感冒了脸浮肿是什么原因,感冒了脸浮肿是为什么,1
5566,肺炎,肺炎球菌采取怎样的卧位？,什么是肺炎支原体？,0
5567,上呼吸道感染,素比伏有哪些副作用,素比伏可以治疗那种病,0
5568,上呼吸道感染,正确服用复方甘草口服溶液的方法是什么,喉咙有痰可以喝复方甘草口服溶液吗,0
5569,上呼吸道感染,可以在嗓子发炎的时候服用阿莫西林胶囊吗？,嗓子发炎了不能服用阿莫西林胶囊吗？,0
5570,肺气肿,肺气肿能吃补肺丸吗？,肺气肿吃核酪口服液和补肺丸哪样比较好？,0
5571,肺炎,肺炎支原体抗体阳性会传染吗,肺炎支原体抗体阳性会传染吗；这是什么病,0
5572,胸膜炎,你好：我是干性胸膜炎，用能什么药治疗,干性胸膜炎有什么症状？,0
5573,感冒,感冒期间能不能怀孕？,怀孕感冒了吃什么药,0
5574,肺气肿,肺气肿患者发病时气喘如何处理？,肺气肿气喘怎么办,1
5575,感冒,小宝宝感冒流鼻涕该做什么？,小宝宝感冒流鼻涕怎么办才好,1
5576,感冒,吃感冒药后几个月可以怀孕？,备孕期间需要服用叶酸片吗,0
5577,肺炎,23介肺炎疫苗有必要打吗,23价肺炎疫苗要不要打,1
5578,感冒,肺力咳合剂主要适用于什么人群?,肺力咳合剂有什么副作用？,0
5579,上呼吸道感染,乐达非热毒平颗粒效果好吗,乐达非热毒平颗粒的功效怎么样,1
5580,上呼吸道感染,上呼吸道感染主要引起的原因 ?,反复上呼吸道感染，什么原因导致,0
5581,咳血,你好达肺草有哪些疗效,达肺草治感冒咳嗽吗,0
5582,支原体肺炎,小孩得了支原体肺炎什么药效果好？,小孩得了支原体肺炎用什么药最管用？,1
5583,肺气肿,肺纤维化肺气肿的治疗方法是啥,肺纤维化肺气肿治疗方案有哪些？,1
5584,肺炎,哪些是小孩肺炎的早期症状,小孩肺炎的早期什么症状,1
5585,肺炎,大肠埃希杆菌肺炎治疗方法是什么？,大肠埃希杆菌肺炎有什么治疗方法？,1
5586,肺炎,治疗小儿肺炎的偏方有什么,小儿肺炎的特点是什么,0
5587,咳血,达肺草哪个牌子疗效比较好呢,达肺草能治疗肺纤维化吗,0
5588,哮喘,患变异性哮喘者该吃什么好呢？,吃什么对变异性哮喘患者好,1
5589,感冒,不到5岁小孩老是感冒有什么法？,不到5岁小孩老是感冒怎么治？,1
5590,哮喘,反复过敏性哮喘应该吃什么药,反复过敏性哮喘需要手术治疗吗,0
5591,感冒,感冒期间能不能怀孕？,感冒期间可以怀孕吗？,1
5592,哮喘,有过敏性哮喘适合哪些运动？,什么运动适合过敏性哮喘患者,1
5593,感冒,因为感冒声音沙哑如何是好,感冒声音沙哑该吃点什么食物缓解症状？,0
5594,肺炎,肺炎一般要治疗多长时间才能痊愈?,肺炎需要多久能完全治愈,1
5595,支原体肺炎,多潘立酮混悬液和什么药物吃会起反应？,多潘立酮混悬液贵吗？,0
5596,感冒,老是流鼻涕打喷嚏怎么办？,经常一冷就流鼻涕，打喷嚏，怎么回事？,0
5597,肺气肿,，我爸肺气肿好多年，能吃什么药?,肺气肿能吃什么药,0
5598,上呼吸道感染,同仁堂感冒清热颗粒的功效怎么样,同仁堂感冒清热颗粒的效果好吗,1
5599,肺炎,需要打肺炎链球菌疫苗吗？,肺炎链球菌疫苗可不可以不打？,1
5600,胸膜炎,胸膜炎吃什么消除积水效果好,胸膜炎胸痛吃什么可以减轻,0
5601,肺炎,肺炎有什么特效药？,什么药物可以快速治疗肺炎呢？,1
5602,上呼吸道感染,刻康消炎片主治哪些病,刻康消炎片可以治什么病,1
5603,肺气肿,患了肺气肿要做手术吗？,肺气肿需要做治疗吗？,0
5604,感冒,孕妇感冒了可以喝板蓝根吗？,孕妇早期感冒了是不是喝红糖姜茶水就可以？,0
5605,上呼吸道感染,服用九龙清热解毒口服液会不会引起过敏症状,过敏是因为喝了九龙清热解毒口服液吗,1
5606,上呼吸道感染,宫颈有腥臭味并且肥大怎么办？,引产后来月经血崩是正常的吗？,0
5607,咳血,康尔佳益肺止咳胶囊会不会产生发烧的副作用？,康尔佳益肺止咳胶囊是不是会有发烧的不良反应？,1
5608,上呼吸道感染,皮肤发红有没有可能是因为服用了伊龙清热解毒口服液,上火了喝伊龙清热解毒口服液有效吗,0
5609,肺炎,打了HIB疫苗还有必要打肺炎疫苗吗?,四联疫苗里包涵HIB和肺炎疫苗有冲突吗？,0
5610,肺气肿,嘴唇小腿肿紫是肺气肿造成的吗？,嘴唇小腿肿紫是肺气肿的缘故吗？,1
5611,肺气肿,气紧胸闷肺气肿如何处理？,气紧胸闷肺气肿该怎么做？,1
5612,感冒,哺乳期感冒能吃什么药？,哺乳期的妈妈感冒需要和宝宝分开吗？,0
5613,上呼吸道感染,伊龙清热解毒口服液主要治疗哪些疾病,伊龙清热解毒口服液一盒多少支,0
5614,感冒,感冒流鼻涕头疼发热全身出虚汗能用什么药,感冒流鼻涕头疼发热全身出虚汗有什么办法,1
5615,支原体肺炎,支原体肺炎感染，不打吊瓶可以吗？,支原体肺炎感染，不打吊瓶能行吗？,1
5616,胸膜炎,胸膜炎与穿内衣的松紧有没有关系,胸膜炎患者穿内衣用特别料子吗,0
5617,支原体肺炎,支原体肺炎有什么症状治疗支原体肺炎的方法有哪些?,支原体肺炎有哪些症状有什么治疗方法？,1
5618,哮喘,得了过敏性哮喘如何治疗,过敏性哮喘怎么治疗效果最好,1
5619,感冒,孕妇感冒了，怎么办才好啊,孕妇感冒了能吃什么感冒药吗？,0
5620,感冒,鼻子有血丝出来是鼻咽癌吗？,"回吸鼻涕有血丝,是鼻咽癌吗？",1
5621,肺炎,成人肺炎患者有什么症状,肺炎患者吃什么药副作用会比较小,0
5622,感冒,鼻塞打喷嚏流鼻涕该怎么办？,鼻塞打喷嚏流鼻涕怎么样 好？,1
5623,感冒,感冒总流鼻涕是怎么回事呀？,感冒一直流鼻涕是因为什么,1
5624,感冒,宝宝刚满月老是打喷嚏流脓鼻涕怎么办才好,一月龄婴儿打喷嚏流浓鼻涕怎么治疗好？,1
5625,肺气肿,肺气肿有必要做手术吗？,肺气肿常见症状有什么？,0
5626,胸膜炎,胸膜炎跟心情不好有什么关系,患者得了胸膜炎没有胃口怎么办？,0
5627,上呼吸道感染,百利阿莫西林胶囊主治什么病？,百利阿莫西林胶囊适合什么人群服用？,0
5628,感冒,为啥小孩长期流鼻涕？,小孩长期打喷嚏是不是病毒性感冒？,0
5629,感冒,肠胃感冒有什么症状？,肠胃感冒症状表现为什么？,1
5630,感冒,感冒喝龙牡壮骨颗粒有用吗,喝龙牡壮骨颗粒能增加钙吸收吗,0
5631,上呼吸道感染,上呼吸道感染怎样诊断检查,做什么检查可以查出上呼吸道感染,1
5632,肺炎,6岁患有肺炎的小孩怎么治疗,儿童得了肺炎治愈后有哪些后遗症,0
5633,上呼吸道感染,朗致贞芪扶正颗粒不良反应是什么,服用朗致贞芪扶正颗粒能喝茶和咖啡吗,0
5634,咳血,益肺清化颗粒甜不甜,益肺清化颗粒是不是甜的,1
5635,哮喘,突发过敏性哮喘需要如何缓解,过敏性哮喘是怎么引起的,0
5636,肺炎,肺炎的23价疫苗有必要打吗,打23价肺炎疫苗有啥反应,0
5637,肺气肿,肺气肿有必要做手术吗？,肺气肿要动手术吗？,1
5638,肺炎,一岁多的小孩得肺炎怎么办啊？,6岁的小孩得了肺炎该怎么办,1
5639,支原体肺炎,治支原体肺炎用红霉素好吗？,治支原体肺炎服用红霉素好不好？,1
5640,肺炎,肺炎链球菌疫苗是否有必要打？,肺炎链球菌疫苗打了有什么用,0
5641,肺气肿,治疗肺气肿能办慢性病门诊吗？,肺气肿能办慢性病门诊的治疗手续吗,1
5642,支原体肺炎,利君沙和甲硝唑会不会有反应,利君沙和甲硝唑分别治疗什么,0
5643,感冒,什么样的人群可以服用肺力咳合剂（健兴）,肺力咳合剂有什么样的作用啊？,0
5644,胸膜炎,检查有没胸膜炎需要做什么,检查有没胸膜炎需要带什么东西,0
5645,肺炎,肺炎链球菌性肺炎吃什么药可以治疗?,肺炎链球菌肺炎的临床表现是什么？,0
5646,感冒,吃感冒药后多长时间可以怀孕？,吃感冒药后几个月可以怀孕？,1
5647,肺气肿,肺气肿能治愈好吗怎么治愈？,怎样预防肺气肿？,0
5648,上呼吸道感染,药店里面兆康金莲花胶囊的售价是多少,扁桃体发炎可以服用兆康金莲花胶囊吗,0
5649,支原体肺炎,治疗支原体肺炎首选哪种药为好？,哪种药治疗支原体肺炎最好？,1
5650,感冒,一岁半的小孩不感冒老是流鼻涕怎么用药,不感冒老是流鼻涕能喝清开灵吗,0
5651,感冒,哺乳期妇女感冒可以吃什么药,哺乳期妇女感冒吃什么药不影响哺乳,0
5652,哮喘,颈椎疼喝颈痛片会对哮喘造成影响吗？,颈椎疼喝颈痛片有副作用吗？,0
5653,哮喘,过敏性哮喘有哪些治疗的偏方？,过敏性哮喘常规治疗方法有哪些,0
5654,感冒,孕妇感冒了喝红糖姜水可以吗,怀孕感冒吃了感冒清会怎么样？,0
5655,上呼吸道感染,小儿可以预防上呼吸道感染吗？,小儿上呼吸道感染吃药没有效果怎么办？,0
5656,肺炎,肺炎这病严重嘛会死人嘛,得了肺炎该注意什么？,0
5657,感冒,感冒流鼻涕能吃什么药？,怀孕的妈妈感冒流鼻涕可以喝中成药吗？,0
