id,category,query1,query2,label
4620,肺气肿,怎么治疗患有慢支肺气肿？,慢支肺气肿症状有哪些？,0
4621,肺炎,小孩子发烧持续不退怎么办,小孩子发烧持续不退怎么处理,1
4622,上呼吸道感染,餐中服用克拉霉素缓释片是什么意思？,餐后服用克拉霉素分散片有影响吗？,0
4623,哮喘,儿童变异性哮喘怎么办？,如何诊断儿童咳嗽变异性哮喘？,0
4624,哮喘,得了过敏性哮喘如何是好？,得了过敏性哮喘该怎么治？,1
4625,胸膜炎,治胸膜炎用哪种中成药好,什么中成药治胸膜炎效果好,1
4626,感冒,怀孕期间感冒对胎儿影响都有什么,怀孕期间感冒了，对胎儿都有什么影响,1
4627,感冒,排卵期感冒了，能怀孕吗,排卵期感冒了，能不能怀孕,1
4628,肺炎,大人肺炎的症状有哪些,成人肺炎有哪些症状,1
4629,肺气肿,肺气肿该怎么治疗好？,医生肺气肿怎么治疗？,1
4630,哮喘,儿童咳嗽变异性哮喘如何医治?,如何诊断儿童咳嗽变异性哮喘？,0
4631,感冒,怀孕八个月能不能吃四季感冒片,孕妇季节性感冒怎么办,0
4632,感冒,宝宝流黄色的粘稠鼻涕怎么治,宝宝流黄色的粘稠鼻涕是上火了吗,0
4633,支原体肺炎,我感冒嗓子疼可以吃利君沙吗,感冒嗓子疼可以吃利君沙吗,1
4634,支原体肺炎,恩久平盐酸氨溴索分散片能治什么病？,恩久平盐酸氨溴索分散片的副作用是什么？,0
4635,感冒,怀孕3个月妈妈感冒能喝姜汤红糖水吗,怀孕3个月妈妈感冒可以喝姜汤红糖水吗,1
4636,咳血,同仁堂百补增力丸可以治疗哪些疾病,同仁堂百补增力丸适用哪些疾病,1
4637,肺气肿,肺气肿可以在慢性病门诊治疗吗,肺气肿能办慢性病门诊的治疗手续吗,1
4638,上呼吸道感染,服用众生丸忌吃什么吗？,服用众生丸不宜吃什么？,1
4639,感冒,在怀孕期间感冒了能输液吗？,怀孕期间感冒了能打点滴吗,1
4640,感冒,小孩感冒发热建议吃药还是打针,小孩感冒发热吃药还是打针？,1
4641,上呼吸道感染,可以在嗓子发炎的时候服用阿莫西林胶囊吗？,嗓子没发炎可以用阿莫西林胶囊吗？,0
4642,感冒,感冒了流鼻涕和流眼泪该怎么做才好？,感冒又流鼻涕又流眼泪怎么办呀？,1
4643,感冒,儿童感冒需要注意什么？,儿童感冒了可以服用快克吗,0
4644,肺气肿,肺气肿患者发病时气喘该做什么？,气喘肺气肿怎么办？,1
4645,上呼吸道感染,上呼吸道感染化验血能查出什么病,有传染病医生会告知吗,0
4646,感冒,一直流鼻涕打喷嚏该咋办,一直流鼻涕打喷嚏有什么办法吗,1
4647,咳血,抑扶健脾益肾颗粒多少钱？,抑扶健脾益肾颗粒如何服用？,0
4648,上呼吸道感染,上呼吸道感染有什么好办法,上呼道感染需要治疗吗,1
4649,肺气肿,肺气肿怎么预防？,肺气肿是怎么引起的？,0
4650,感冒,孕妇能用新康泰克通气鼻贴吗,新康泰克通气鼻贴治鼻炎可以吗?,0
4651,咳血,百令胶囊和补肺活血胶囊哪个效果好,百令胶囊和补肺活血胶囊都是中药吗,0
4652,感冒,为啥一来月经就感冒,为什么一来月经就感冒,1
4653,支原体肺炎,小儿支原体肺炎有什么食疗办法？,小儿支原体肺炎能吃什么药？,0
4654,感冒,宝宝吃过东西就吐，有什么办法？,宝宝吃过东西就吐是不是受凉了？,0
4655,胸膜炎,，胸膜炎患者适宜服用什么药？,，胸膜炎患者应该吃什么药哈好？,1
4656,感冒,怎样快速治疗孕妇感冒,孕妇感冒不能吃什么药,0
4657,咳血,同仁堂百补增力丸适合什么样的症状？,同仁堂百补增力丸的效果好吗？,1
4658,感冒,怀孕期间感冒一直不好有什么办法吗,怀孕期间感冒一直不好可以打点滴吗,0
4659,肺气肿,肺气肿同肺大泡如何区别？,肺气肿用什么药比较好？,0
4660,上呼吸道感染,做什么检查可以诊断URI-上呼吸道感染,URI-上呼吸道感染吃什么药,0
4661,上呼吸道感染,上呼吸道总是反复感染什么原因,上呼吸道感染 小孩反复发烧到底是什么原因,0
4662,感冒,感冒引起的鼻塞流鼻涕吃什么药,感冒鼻塞流鼻涕有什么方法,1
4663,哮喘,中医怎么治疗变异性哮喘？,变异性哮喘怎么通过中医治疗？,1
4664,感冒,宝宝吃过东西就吐有什么好的办法？,宝宝吃过东西就吐可以吃健胃消食片吗？,0
4665,支原体肺炎,支原体肺炎有什么症状治疗支原体肺炎的方法有哪些?,支原体肺炎有哪些症状有什么治疗方法？,1
4666,支原体肺炎,小孩子支原体肺炎恢复要注意什么,支原体肺炎会不会恢复,0
4667,感冒,感冒嗓子疼的厉害该怎么治？,感冒嗓子疼的厉害有什么办法？,1
4668,支原体肺炎,确定小儿支原体肺炎治愈有何标准？,小儿支原体肺炎治愈会复发吗？,0
4669,肺炎,新型肺炎的潜伏期,新型冠状病毒肺炎的症状,0
4670,感冒,九个月孩子打喷嚏流鼻涕推荐吃什么药,宝宝打喷嚏流鼻涕注意多喝水,0
4671,哮喘,咳嗽变异性哮喘病人有什么注意事项吗？,变异性哮喘患者日常生活注意事项有哪些？,1
4672,感冒,小孩子流鼻涕是不是感冒的症状？,宝宝流鼻涕感冒需要吃药吗,0
4673,肺炎,肺炎会引起反复发烧吗,肺炎能导致反复发烧吗,1
4674,上呼吸道感染,上呼吸道感染吃罗红霉素有效果吗,上呼吸道感染需要吃罗红霉素吗？,1
4675,上呼吸道感染,巨能清热解毒口服液治疗效果好吗,高血压的患者能喝巨能清热解毒口服液吗,0
4676,感冒,"一直打喷嚏流清鼻涕,需要配点什么药吃？",什么药治疗一直流清水鼻涕打喷嚏,1
4677,哮喘,小儿过敏性哮喘怎么治疗？,小儿过敏性哮喘如何处理？,1
4678,感冒,感冒流鼻涕伴有咳嗽，咳嗽有痰，该怎么治疗？,感冒流鼻涕咳嗽有痰该怎么办,1
4679,胸膜炎,醋酸地塞米松能否治疗胸膜炎？,醋酸地塞米松治疗胸膜炎可取吗？,1
4680,感冒,孕妇感冒会对胎儿产生影响吗？,孕妇感冒了，对胎儿有什么影响吗,1
4681,肺炎,儿童肺炎怎样治疗,儿童肺炎都有什么症状,0
4682,感冒,九个月宝宝流鼻涕有什么好办法,九个月宝宝流鼻涕怎么治,1
4683,上呼吸道感染,阿莫西林胶囊吃了20粒会有什么样后果,阿莫西林胶囊吃了20粒会出人命吗？,0
4684,感冒,感冒引起头痛是为什么,感冒引起的头痛发热吃什么药？,0
4685,感冒,感冒流鼻涕咳嗽有痰该怎么办？,感冒流鼻涕咳嗽有痰该怎么办,1
4686,胸膜炎,患过结核胸膜炎能不能怀孕吗？,患过结核胸膜炎可以怀孕吗？,1
4687,咳血,大补阴丸一盒几块钱,糖尿病患者吃大补阴丸的同时还可以吃别的药吗,0
4688,胸膜炎,"支气管肺炎,胸膜炎,什么东西禁吃？","得了支气管肺炎,胸膜炎,吃什么需要忌口",1
4689,哮喘,过敏性哮喘能用药彻底治好吗？,过敏性哮喘病的病因是什么？,0
4690,肺炎,什么时间可以注射23价肺炎疫苗,23价肺炎疫苗打过后多长时间有效,0
4691,胸膜炎,如何区别胸膜炎疼和乳腺疼？,得了胸膜炎怎么办？,0
4692,肺炎,肺炎的23价疫苗有必要打吗,23价肺炎疫苗该打吗?,1
4693,感冒,因为感冒声音沙哑如何是好,感冒为什么会声音沙哑？,0
4694,肺气肿,患有慢支肺气肿如何医治？,老慢支肺气肿用什么药？,0
4695,上呼吸道感染,宝宝反复上呼吸道感染怎么处理，是免疫低,宝宝反复上呼吸道感染怎么治疗，是免疫低,1
4696,感冒,宝宝有点打喷嚏流鼻涕还可以打疫苗吗？,宝宝有点打喷嚏流鼻涕能否打预防针？,1
4697,感冒,哺乳期感冒能吃什么药？,哺乳期感冒吃什么药效果好？,1
4698,上呼吸道感染,匹多莫德分散片成分有哪些,匹多莫德分散片有哪些成分,1
4699,肺气肿,肺气肿是哪种疾病？,肺气肿是什么疾病啊？,1
4700,上呼吸道感染,正确服用复方甘草口服溶液的方法是什么,复方甘草口服溶液的主要成分是什么,0
4701,咳血,富露施乙酰半胱氨酸颗粒对身体有危害吗,富露施乙酰半胱氨酸颗粒是治疗慢性支气管炎的吗,0
4702,感冒,九个月宝宝流鼻涕有什么好办法,九个月宝宝流鼻涕怎样治,1
4703,感冒,孕妇感冒要不要喝小柴胡颗粒,孕妇感冒喝小柴胡颗粒行吗,1
4704,感冒,不到5岁小孩老是感冒怎样治？,如何预防不到5岁小孩老是感冒？,1
4705,感冒,流鼻涕鼻塞有什么办法？是不是感冒了？,流鼻涕鼻塞是鼻窦炎的症状吗,0
4706,感冒,哺乳期感冒能吃什么药？,哺乳期感冒能吃中药吗,0
4707,感冒,回吸鼻涕中带血是因为什么,鼻窦炎回吸鼻涕中带血怎么回事,0
4708,肺炎,得了肺炎容易致死吗,感染肺炎后，死亡率高吗,1
4709,肺炎,肺炎会留下什么后遗症呢,得了肺炎要注意什么,0
4710,肺气肿,肺气肿引发心脏问题打感冒预防针会加速病情恶化吗,肺气肿引起的心脏衰竭怎么办,0
4711,上呼吸道感染,埋线手术做完后脸上感觉有东西需要处理吗,埋线手术做完后脸上会不会有不适的感觉,1
4712,支原体肺炎,依托红霉素颗粒怎么用药,依托红霉素颗粒是什么药,0
4713,肺炎,肺炎链球菌疫苗是否有必要打？,宝宝的肺炎刚好，肺炎链球菌的疫苗还需要打吗？,0
4714,咳血,百令胶囊一天需要服用多少呢？,百令胶囊是一日三次吗？,1
4715,感冒,那种感冒药孕妇可以吃,哺乳期妇女感冒可以吃什么药,1
4716,哮喘,过敏性哮喘能用药彻底治好吗？,过敏性哮喘可否用药根治疾病？,1
4717,感冒,不到5岁小孩老是感冒有什么法？,不到5岁小孩老是感冒可以打流感疫苗吗？,0
4718,肺炎,巴斯德菌肺炎要怎么诊断检查？,诊断巴斯德菌肺炎要怎么检查？,1
4719,感冒,怀孕期间感冒对胎儿有何影响？,怀孕期间感冒是抵抗力差引起的吗,0
4720,感冒,六个月的宝宝有点流鼻涕采取什么办法？,六个月的婴儿，轻微流鼻涕怎么办？,1
4721,肺炎,23价肺炎疫苗可以不打吗,23价肺炎疫苗一定要打吗,1
4722,支原体肺炎,小儿支原体肺炎咳嗽该吃什么药？,小儿支原体肺炎咳嗽吃什么药有效？,1
4723,上呼吸道感染,刻康消炎片可以治什么病,刻康消炎片主要成分是什么,0
4724,咳血,如何处理大咯血?,大咯血的原因是什么?,0
4725,肺炎,弗郎西丝菌肺炎在饮食上如何治疗？,弗郎西丝菌肺炎都有哪些症状？,0
4726,感冒,哺乳期感冒吃什么药好呢？,哺乳期感冒可以吃什么药？,1
4727,肺气肿,肺气肿的病因是什么呢?,肺气肿好不好治？,0
4728,胸膜炎,右胸拉伤感染有可能引起胸膜炎吗,右胸拉伤感染引起胸膜炎的可能性大吗,1
4729,感冒,我爱感冒流鼻涕是怎么了,我经常反复性的感冒流鼻涕和鼻炎有关系吗,0
4730,肺炎,23价肺炎疫苗会不会有不良反应吗?,23价肺炎疫苗能有不良反应吗,1
4731,肺气肿,肺气肿病人吸氧好吗？,吸氧对肺气肿好吗？,1
4732,上呼吸道感染,阿莫西林胶囊适用病症,阿莫西林胶囊的用法用量？,0
4733,感冒,感冒了吃药时能喝茶叶水吗？,感冒了能喝抗病毒口服液吗,0
4734,支原体肺炎,"小儿支原体肺炎一般如何医治,多长时间能好？",小儿支原体肺炎怎么治需要治疗多长时间？,1
4735,胸膜炎,引起胸膜炎的原因是什么,胸膜炎有什么病症？,0
4736,感冒,吃感冒药能影响月经推迟吗,吃感冒药会对身体造成哪些不适,0
4737,上呼吸道感染,嗓子不舒服能吃阿莫西林胶囊不能,阿莫西林胶囊能长期服用吗,0
4738,肺气肿,肺气肿应怎么治啊？能治好吗？,得了肺气肿应该注意什么？,0
4739,上呼吸道感染,修正阿莫西林胶囊的价格是多少,修正阿莫西林胶囊用量是多少,0
4740,肺炎,感染肺炎后，死亡率高吗,得了肺炎了要怎么办？,0
4741,胸膜炎,细菌性胸膜炎应如何治疗能否治愈吗,细菌性胸膜炎应如何治疗治愈的几率高吗,0
4742,上呼吸道感染,牙龈出血吃众生丸有什么用处,为什么香港禁卖众生丸,0
4743,肺气肿,肺气肿患者饮食的注意事项是什么？,肺气肿患者在饮食上有什么需要注意的呢？,1
4744,肺气肿,肺气肿应该怎么治疗，应注意什么？,肺气肿在饮食上应该注意些什么？,0
4745,肺气肿,肺气肿戒烟发展吗,肺气肿肺大泡戒烟后会发展吗？,1
4746,哮喘,过敏性哮喘反复发作该怎么处理？,过敏性哮喘反复发作如何是好？,1
4747,感冒,宝宝流鼻涕鼻子不通该咋办,宝宝流鼻涕鼻子不通是感冒了吗,0
4748,肺炎,孩子肺炎表现是怎样的,儿童检查说是肺炎，怎么办？,0
4749,感冒,我经常感冒是因为什么？,我经常感冒是不是体质弱？,0
4750,支原体肺炎,儿子是支原体肺炎医生开了博利康尼管用吗？,儿子是支原体肺炎医生开了博利康尼有效果吗？,1
4751,上呼吸道感染,5岁的小孩子可以用麝香祛痛搽剂吗？,5岁大的小孩能用麝香祛痛搽剂吗？,1
4752,上呼吸道感染,阿奇霉素能否和头孢类同时给药？,阿奇霉素和头孢类可以一起用吗？,1
4753,咳血,肾囊肿是否可以吃百令胶囊？,肾囊肿可以治疗吗？,0
4754,哮喘,怎么治疗过敏性哮喘效果佳？,什么是过敏性哮喘？,0
4755,胸膜炎,检查胸膜炎需要做什么检查,检查有没胸膜炎前能吃饭吗,0
4756,感冒,怀孕快三个月了感冒了怎么办才好,怀孕感冒了能吃退烧药吗,0
4757,感冒,小孩长期流鼻涕是为什么？,小孩长期打喷嚏是呼吸道疾病吗,0
4758,哮喘,过敏性哮喘和咳嗽变异性如何区别,哮喘气雾剂哪种比较好？,0
4759,肺气肿,肺气肿老人冬天咳嗽，为什么呢,为什么冬天得肺气肿的老人咳嗽很厉害,1
4760,肺炎,哪种口罩能有效预防新冠肺炎,人冠状病毒感染怎么办,0
4761,肺气肿,肺气肿病该怎么治？,肺气肿疾病该怎么治疗？,1
4762,胸膜炎,胸膜炎住院期间陪伴病人一块睡可以吗,怎么照顾胸膜炎患者,0
4763,肺炎,肺炎支原体抗体弱阳性意味着什么,为什么会肺炎支原体抗体弱阳性,1
4764,感冒,感冒了脸浮肿是什么原因,感冒后脸浮肿几天能好？,0
4765,支原体肺炎,利君沙颗粒怎么样，治疗什么的？,我想问利君沙颗粒是什么呢,0
4766,肺炎,需要打23价肺炎疫苗吗,23价肺炎疫苗要打几针合适呢？,0
4767,感冒,要是孕妇感冒了可以吃什么？？,要是孕妇感冒了吃什么药,0
4768,肺炎,多吃菠菜对肺炎有影响吗,什么病不能吃菠菜,0
4769,感冒,宝宝吃过东西就吐有什么好的办法？,宝宝吃过东西就吐用吃药吗,0
4770,感冒,感冒流鼻涕需要吃什么药？,流鼻涕的孩子是不是上呼吸道感染？,0
4771,感冒,怀孕感冒吃了感冒清该怎么办才好,怀孕感冒吃了感冒清对宝宝没有影响吧,0
4772,肺气肿,慢性病门诊能治疗肺气肿吗？,肺气肿的药物有哪些,0
4773,肺炎,成人肺炎有哪些症状和体征？,成人肺炎患者有什么症状,1
4774,感冒,不到5岁小孩老是感冒怎么治？,不到5岁小孩老是发烧是抵抗力差吗？,0
4775,感冒,怎样快速治疗孕妇感冒,孕妇感冒最快治疗方法有哪些,1
4776,支原体肺炎,克拉霉素胶囊治疗什么病,吃了克拉霉素难受怎么办？,0
4777,感冒,感冒了吃药时能喝茶叶水吗？,感冒了吃药时喝茶叶水可以吗？,1
4778,胸膜炎,胸口闷感觉呼吸不到氧气时间有两年了，是为什么？,胸口闷感觉呼吸不到氧气时间有两年了，这是什么情况？,1
4779,感冒,孩子感冒能否打疫苗？,宝宝感冒好了多久才能打预防针?,0
4780,胸膜炎,反复的胸口疼然后就后面左边疼是怎么回事？,胸膜炎有哪些治疗方法？,0
4781,上呼吸道感染,感冒清热颗粒的副作用是什么？,酚咖麻敏胶囊能不能和感冒清热颗粒一起吃？,0
4782,肺气肿,肺气肿该怎么治疗好？,肺气肿可治愈吗？应吃什么药为好？,0
4783,上呼吸道感染,如何使用马应龙的复方甘草口服溶液？,马应龙的复方甘草口服溶液用法是怎样的？,1
4784,上呼吸道感染,如何使用马应龙的复方甘草口服溶液？,马应龙的复方甘草口服溶液有没有副作用？,0
4785,肺炎,23价肺炎疫苗要不要打,老人打23价肺炎疫苗需要注意什么,0
4786,肺炎,新型肺炎的病因有哪些,新型肺炎是什么原因引起的,1
4787,上呼吸道感染,素比伏有哪些副作用,素比伏能长期服用吗,0
4788,肺炎,肺炎球菌采取怎样的卧位？,肺炎球菌宜采取什么样卧位？,1
4789,上呼吸道感染,热毒平颗粒乐达非的成分有哪些,热毒平颗粒乐达非是治疗什么病的药,0
4790,哮喘,哮喘咳嗽适宜吃什么水果效果好？,哮喘咳嗽能怎么食疗？,0
4791,上呼吸道感染,复方氨肽素片可以和紫丹银屑胶囊一起服用可以吗,紫丹银屑胶囊是专治什么病的,0
4792,支原体肺炎,小儿支原体肺炎可以通过中医治疗吗？,小儿支原体肺炎是什么病？,0
4793,肺炎,注射13介肺炎疫苗有作用吗?,打过13价介肺炎疫苗应注意什么,0
4794,感冒,孕妇能不能经常闻风油精和花露水,花露水和风油精那个对孕妇危害小,0
4795,胸膜炎,"支气管肺炎,胸膜炎,饮食上注意什么","支气管肺炎,胸膜炎,不能干什么？",0
4796,感冒,哺乳期感冒吃什么药好呢？,哺乳期感冒吃什么药效果好？,1
4797,哮喘,怎么治疗过敏性哮喘比较好,得了过敏性哮喘怎么治？,1
4798,哮喘,过敏性哮喘的过敏源有多少,过敏性哮喘是哮喘吗,0
4799,肺气肿,如何治疗肺气肿,得了肺气肿如何治疗？,1
4800,胸膜炎,吃东西左胸口疼有哪些好的办法能否根治？,吃东西左胸口疼能吃什么药缓解？,0
4801,肺气肿,肺气肿患者发病时气喘该做什么？,"肺气肿患者发病时,气喘怎么办呢？",1
4802,哮喘,儿童咳嗽加哮喘怎么治疗？,小孩一岁半了咳嗽加哮喘该怎么做？,1
4803,感冒,孕妇感冒了能喝红糖姜水吗,怀孕感冒吃了感冒清会怎么样？,0
4804,肺炎,胸部喝水疼，会不会是肺炎，跟咽喉炎有关系,胸部喝水疼，可能是肺炎，跟咽喉炎有关系,1
4805,肺炎,小孩子发烧持续不退怎么办,我想了解氟康唑片这个药物怎么样,0
4806,肺炎,严重的慢性肺炎有传染性吗,严重的慢性肺炎的传播途径有哪些啊？,0
4807,肺气肿,怎样治疗肺气肿有效,肺气肿的症状有哪些表现？,0
4808,感冒,怀孕初期感冒了对胎儿有影响吗,刚怀孕感冒对胎儿有没有什么影响,1
4809,感冒,哺乳期吃过感冒药多长时间可以喂奶？,哺乳期吃感冒药多久能喂奶？,1
4810,支原体肺炎,小儿推拿能否治疗支原体肺炎？,小儿推拿可以治支原体肺炎吗？,1
4811,肺气肿,并泡性肺气肿该吃什么药效果好？,并泡性肺气肿要吃啥药比较好？,1
4812,支原体肺炎,4岁宝宝29斤服用依托红霉素的用量是多少？,4岁宝宝29斤适合吃多少依托红霉素？,1
4813,感冒,小孩老是流鼻涕是什么原因？,小孩长期打喷嚏是呼吸道疾病吗,0
4814,肺炎,23价肺炎疫苗必须打吗,连南瑶族接种肺炎疫苗哪个医院好？,0
4815,上呼吸道感染,小儿上呼吸道感染有哪些原因？,小儿上呼吸道感染可以预防吗？,0
4816,感冒,孕妇感冒了怎么处理？,孕妇感冒了，有什么办法吗,1
4817,肺气肿,肺气肿患者晚期如何是好？,肺气肿患者晚期如何治疗？,1
4818,哮喘,如何治疗哮喘病？,患有哮喘病怎么治？,1
4819,胸膜炎,为什么胸膜炎恢复期间总是前胸痛,前胸痛是什么引起的,0
4820,感冒,孕妇感冒了，对胎儿有什么影响吗,孕妇感冒了，能影响胎儿吗,1
4821,感冒,吃感冒药后喝酒的后果会怎样,吃退烧药后能不能喝酒,0
4822,咳血,化疗后肺癌又复发了，咳嗽厉害怎么治,肺癌做过化疗后需要注意什么,0
4823,支原体肺炎,盐酸多西环素能同补钙的药一起服用吗？,盐酸多西环素能否和补钙的药一同服用吗？,1
4824,肺炎,6岁的孩子得肺炎采用什么方法治疗好,得了肺炎会咳嗽吗,0
4825,肺气肿,肺气肿晚期能服用哪种药治好？,晚期肺气肿治疗可用哪些药物？,1
4826,感冒,宝宝爱流鼻涕怎么回事,宝宝老是流鼻涕怎么回事?,1
4827,上呼吸道感染,跟别的牌子相比是不是九龙清热解毒口服液比较好,九龙清热解毒口服液的功效是什么,0
4828,上呼吸道感染,宫颈有腥臭味并且肥大怎么办？,肥大的宫颈有腥臭味怎么办？,1
4829,支原体肺炎,琥乙红霉素颗粒是不是消炎药,琥乙红霉素片是抗生素吗,0
4830,感冒,宝宝流清鼻涕，能吃什么药？,宝宝流清鼻涕可以喝葱姜水吗？,0
4831,肺炎,儿童肺炎有什么好的偏方吗？,小儿肺炎的表现是什么,0
4832,感冒,感冒鼻塞流鼻涕打喷嚏该怎么治疗,感冒引起的鼻塞流鼻涕打喷嚏会不会恶化,0
4833,支原体肺炎,盐酸氨溴索和罗红霉素能同时服用吗,罗红霉素氨溴索分散片有什么作用,0
4834,肺气肿,老年人得了慢支肺气肿怎么办,慢支肺气肿有什么特效药吗？,0
4835,肺气肿,多年肺气肿可以吃吃补肺丸吗,，我爸肺气肿好多年补肺丸能吃吗？,1
4836,上呼吸道感染,小孩咳嗽有痰适合吃些小儿咳喘灵颗粒不？,偶尔听到有痰声，宝宝咳嗽怎么办？,0
4837,哮喘,变异性哮喘不能吃什么？,变异性支气管哮喘怎么治疗?,0
4838,上呼吸道感染,婴儿上呼吸道感染是怎么造成的？,上呼吸道感染和下呼吸道感染有什么区别,0
4839,哮喘,过敏性哮喘怎么治疗最好,有过敏性哮喘平时注意什么问题最好？,0
4840,感冒,孕妇能用新康泰克通气鼻贴吗,新康泰克通气鼻贴的原理,0
4841,支原体肺炎,小儿支原体肺炎咳嗽该吃什么药？,小儿支原体肺炎咳嗽怎么办？,0
4842,肺气肿,肺气肿怎么治疗？,肺气肿该怎么治疗好？,1
4843,肺炎,早期症状的肺炎有什么表现,肺炎只打针可以吗,0
4844,感冒,怎么能有效预防感冒？,预防感冒可以喝板蓝根吗,0
4845,感冒,小宝宝感冒流鼻涕怎么治？,宝宝鼻塞感冒流鼻涕该怎么办？,1
4846,肺气肿,肺气肿影像报告该如何写？,肺气肿影像报告应该咋写？,1
4847,感冒,感冒打喷嚏该怎么办呢？,感冒不停打喷嚏会不会是病毒性感冒,0
4848,上呼吸道感染,什么原因导致婴幼儿上呼吸道感染,婴幼儿为什么会得上呼吸道感染,1
4849,上呼吸道感染,鼻息肉会有什么的危害？,鼻息肉都有什么危害,1
4850,感冒,月经期间吃感冒药物对身体有影响吗,月经期间吃感冒药物会不会影响月经推迟,0
4851,感冒,吃感冒药会不会影响例假推迟,"感冒了,吃感冒药还能大流感疫苗吗",0
4852,肺气肿,慢阻肺与肺气肿的区别是什么？,肺气肿与慢阻肺有什么区别？,1
4853,上呼吸道感染,阿莫西林胶囊吃了7粒有什么后果？,阿莫西林胶囊吃了7粒会导致什么结果？,1
4854,感冒,排卵期前吃感冒药还有可能怀孕吗,排卵期前感冒了月经会推迟吗,0
4855,支原体肺炎,支原体肺炎已经一个有了还是鼻塞是为什么?,支原体肺炎已经一个有了为什么还是鼻塞?,1
4856,感冒,擤鼻涕的时候感觉耳朵里面出气似的是怎么回事？,擤鼻涕的时候感觉耳朵里面出气是什么病症？,0
4857,肺炎,非典型肺炎的病因是什么？,什么会导致非典型肺炎？,1
4858,上呼吸道感染,儿童老是感冒发烧，怎么治疗,孩子感冒发烧吃什么食物好,0
4859,胸膜炎,胸膜炎治愈后会不会有后遗症？,胸膜炎治愈后会有什么症状吗？,0
4860,感冒,九个月宝宝流鼻涕有什么办法,九个月宝宝流鼻涕能打针吗,0
4861,感冒,感冒了脸浮肿是什么情况？,感冒后脸浮肿几天能好？,0
4862,肺气肿,治疗肺气肿的方法有哪些？,肺气肿治疗能吃什么食物？,0
4863,肺气肿,为什么老人肺气肿冬天咳嗽更厉害？,肺气肿病人冬天咳嗽怎么办,0
4864,感冒,怀孕期间感冒了推荐吃什么药,孕妇感冒有什么药可以用？,1
4865,肺炎,肺炎的症状有哪些,小孩肺炎的早期症状有哪些?,1
4866,胸膜炎,治疗胸膜炎用贞芪扶正颗粒有效果吗,贞芪扶正颗粒有提高人免疫力的功效吗,0
4867,哮喘,变异性哮喘有哪些治疗方案？,咳嗽变异性哮喘是什么？,0
4868,感冒,小孩感冒流鼻涕适宜吃什么水果？,小孩感冒流鼻涕能吃那些水果？,1
4869,感冒,刚刚满月的婴儿感冒有什么好的办法,刚刚满月的婴儿感冒该怎么处理？,1
4870,肺气肿,肺气肿在日常生活中要注意哪些？,肺气肿病人最明显的表现有哪些呢?,0
4871,感冒,擤鼻涕把耳朵堵了应该怎么办,擤鼻涕把耳朵堵了用去医院吗,0
4872,感冒,小还感冒发热怎样处理比较好,小孩感冒发热建议吃药还是打针,1
4873,肺气肿,肺气肿如何可以治好,肺气肿能治愈好吗怎么治愈？,1
4874,哮喘,怎么治疗过敏性哮喘比较好,得了过敏性哮喘这种情况如何处理？,1
4875,咳血,银诺克利肺片效果好的厂家是哪个,银诺克利肺片能治肺结核吗,0
4876,肺炎,长时间发烧会导致肺炎吗,长时间发烧会怎么样？,0
4877,肺炎,孕期妈妈得了肺炎怎么办?,怀孕的妈妈得了肺炎怎么治疗?,1
4878,上呼吸道感染,上呼吸道感染能吃罗红霉素吗？,上呼吸道感染可不可以吃罗红霉素？,1
4879,感冒,宝宝为老是流鼻涕是什么原因?,宝宝老是流鼻涕用葱白煮水喝有效吗?,0
4880,肺炎,23价肺炎疫苗打需要多少钱啊？,23价肺炎疫苗需要打多少针,0
4881,肺炎,肺炎一般要治多久才可以好？,肺炎需要多久能完全治愈,1
4882,胸膜炎,胸膜炎住院期间陪伴病人一块睡可以吗,得了胸膜炎传染吗,0
4883,肺炎,肺炎支原体抗体阳性显示1:40怎么办,肺炎支原体抗体阳性高达1:40应该怎么治疗,1
4884,肺气肿,肺气肿患者的寿命有多长？,我检查患有肺气肿还能活多久？,1
4885,上呼吸道感染,婴儿上呼吸道感染是什么导致的？,新生儿上呼吸道感染，会引发唇色发黑么？,0
4886,上呼吸道感染,婴幼儿免疫力下降是不是会引起上呼吸道感染,上呼吸道感染的症状是什么,0
4887,上呼吸道感染,细菌性上呼吸道感染可以吃抗病毒口服液吗,抗病毒口服液能治疗细菌性上呼道感染吗,1
4888,胸膜炎,胸膜炎有可能引起输卵管堵塞吗,输卵管堵塞会怀孕吗,0
4889,胸膜炎,胸膜炎治好后胸痛是复发的症状吗,胸痛是不是胸膜炎又复发了吗,1
4890,感冒,宝宝吃过东西就吐，要怎么办？,宝宝吃过东西就吐，怎么办好呢？,1
4891,感冒,小孩细菌性感冒需要挂几天液体,小孩细菌性感冒要多长时间才能好,1
4892,感冒,感冒鼻塞流鼻涕吃什么药缓解,感冒鼻塞流鼻涕怎么办,1
4893,肺气肿,气紧胸闷肺气肿该怎么做？,肺气肿，胸闷，气短，怎么回事？,0
4894,肺炎,肺炎引起的高烧不退怎么处理?,肺炎会引起高烧吗,0
4895,肺炎,引起肺炎链球菌肺炎的原因是什么？,肺炎链球菌肺炎是怎么引发的？,1
4896,胸膜炎,导致蛋白流失的会是胸膜炎吗,蛋白流失严重吗,0
4897,感冒,两个月的孩子突然吐奶很厉害，是不是感冒了,五十天宝宝突然吐奶严重，是感冒了吗,1
4898,肺炎,肺炎会产生什么后遗症呢,肺炎会留下什么后遗症呢,1
